215	0xA013F022969E34b78A40B1B1BC5557C369e8FBf0	100,000 ASTR	0.0013% Market Cap	0 Transactions sent
216	0xE85d3D9772b3D8BbcfEA6458CEc761a19F4F1494	100,000 ASTR	0.0013% Market Cap	0 Transactions sent
217	0xb382A113e49aBF9567be781dB3Be35b81033a02C	99,999.997949625617600362 ASTR	0.0013% Market Cap	185 Transactions sent
218	0xb6CbFDfBDF9Cb57e7C76a97b2D3934AedD76DF53	99,785.133827677747650982 ASTR	0.0013% Market Cap	21 Transactions sent
219	0xc9a9283fa3DfC2Ad0471485Eaca45823ADC8aaAf	99,165.554756393315001888 ASTR	0.0013% Market Cap	3077 Transactions sent
220	0x8A0F00C284d886c205f8FD8eF7da71Cf4a4Df586	99,039.989 ASTR	0.0013% Market Cap	0 Transactions sent
221	0xd4Ac29FD293E821468858872abdd38C7d9BcA6e4	99,000 ASTR	0.0013% Market Cap	0 Transactions sent
222	0xcB564f648af3c651E53D4C136FFA5b451Af2EE43	97,453 ASTR	0.0013% Market Cap	0 Transactions sent
223	0x6662a6Fa0E076EECfa7443109DC8da8496317A9D	96,450 ASTR	0.0013% Market Cap	0 Transactions sent
224	0x54644A243B1F17048B1336354db266c386de618d	96,292.282920459704103246 ASTR	0.0013% Market Cap	18 Transactions sent
225	0xFEf990bc69102B79FaA6860f0d2a8F0022272CC6	96,245.865999999999 ASTR	0.0013% Market Cap	0 Transactions sent
226	0x642005903CC20ae5AAA4da82fA72b0608D652AB1	95,522 ASTR	0.0013% Market Cap	0 Transactions sent
227	0xBa46de0BA0fAc717aef1b184c1030d60AfC9dDD0	95,500 ASTR	0.0013% Market Cap	0 Transactions sent
228	0x9e8f83C8818D2b5b430F6A6934CEE08e204E29E7	95,430 ASTR	0.0013% Market Cap	0 Transactions sent
229	0x09C12e7bb63f2DACC33fed29e8C87204b534a01C	94,827.543 ASTR	0.0012% Market Cap	0 Transactions sent
230	0xdf004FE36289A6725A22BC0F2e562Aeb6a418925	94,759.128999999999 ASTR	0.0012% Market Cap	0 Transactions sent
231	0x877E621f7A43164EC2d951c4dA54927C53e25c75	94,668.613515859999 ASTR	0.0012% Market Cap	0 Transactions sent
232	0x894E3a95e860dcDe9bEC1d41CDc39bA9309F13dD	94,648.207088780850104843 ASTR	0.0012% Market Cap	422 Transactions sent
233	0x1e8Ceb0fb45B8236137E4Ae2A0Cfe0A25F2a232f	93,999.999999999999 ASTR	0.0012% Market Cap	0 Transactions sent
234	0x7CEB9780f3de5B496289768abF95f79b662aE57e	93,542 ASTR	0.0012% Market Cap	0 Transactions sent
235	0xD7eA7F542484b6B8A13242f96810033E7F4D52b3	93,523.999999999999 ASTR	0.0012% Market Cap	0 Transactions sent
236	0x60DA395F0AB481F168898cFcb59d4dE84FB91a0c	93,252.999771099998 ASTR	0.0012% Market Cap	0 Transactions sent
237	0x5a05b6b815AEc0bbcFFEaDb21890C765215A2d44	93,230 ASTR	0.0012% Market Cap	0 Transactions sent
238	0x00c6FaD38515E62f83f804861803773aE17af068	92,999.999999999999 ASTR	0.0012% Market Cap	0 Transactions sent
239	0x1eB7157f7C5aa87909915440519C4DBAf3d937bD	92,933.98 ASTR	0.0012% Market Cap	0 Transactions sent
240	0xdC1C8ff8CbE2B969CB04DB113eF6fF3799CD0071	92,817.999999999999 ASTR	0.0012% Market Cap	0 Transactions sent
241	0x1F83009CaAC94D71Fb3eBD92BbFCDdF9A6105f43	92,467.503997586908912818 ASTR	0.0012% Market Cap	73 Transactions sent
242	0xBE64Ae545F360dcA32b332DaD8Fd84fbA962f99f	92,268 ASTR	0.0012% Market Cap	0 Transactions sent
243	0xb2175802f3186378b183e807adF7a106D7DF233E	91,250 ASTR	0.0012% Market Cap	0 Transactions sent
244	0x2e8e2604114c85bf9BEb80389FFC57f7b8dd6988	91,025.569999999999 ASTR	0.0012% Market Cap	0 Transactions sent
245	0x724202d341f92F867ae3B433F4Cafc0Df1727aE1	89,000 ASTR	0.0012% Market Cap	0 Transactions sent
246	0xC884D55D7b8291943da3Db84019FBf212Cc45e90	88,094 ASTR	0.0012% Market Cap	0 Transactions sent
247	0x0E84bE353032247940d6788D7a9C72d5994eF5BC	87,689.999999999999 ASTR	0.0012% Market Cap	0 Transactions sent
248	0x66485FcfA880b99760800Bd3a53336b5372a2d16	87,520.992067758435188602 ASTR	0.0011% Market Cap	453 Transactions sent
249	0x22F0627822eA831180419b0EBBF4430d425050B8	87,506 ASTR	0.0011% Market Cap	0 Transactions sent
250	0x19725f0410e4E81F56Fd360f45011eeB0Cc0A1e0	86,000.999999999999 ASTR	0.0011% Market Cap	0 Transactions sent
251	0x95F1731412dD0936d21a38b3f19C0d1380046937	85,000.216784889999 ASTR	0.0011% Market Cap	0 Transactions sent
252	0xB09b292E196854e95A98ba6ac6CFC16A0a59b16E	84,951.184072964291797771 ASTR	0.0011% Market Cap	911 Transactions sent
253	0xC6e5e537002D69FAd6A06A62610E527B74A20783	84,461.379649761242885278 ASTR	0.0011% Market Cap	3 Transactions sent
254	0x6223D109b77624013B9E6046C172E3dd639f30E1	83,950 ASTR	0.0011% Market Cap	0 Transactions sent
255	0x4626b948AD0938f7D5feeefc82E6F41D37E76935	83,913.6059999999981 ASTR	0.0011% Market Cap	0 Transactions sent
256	0x08874b90b3c1602Daf4f0Bd2eB825B69acd6e2FB	83,847 ASTR	0.0011% Market Cap	0 Transactions sent
257	0x3Aba3dae09940a073403a0a9Ee45B67BAD04702f	83,709 ASTR	0.0011% Market Cap	0 Transactions sent
258	0x9825e2BC2D3ac081DBe3D02a2eA1cC015E0137DB	83,412.594265771720975758 ASTR	0.0011% Market Cap	41 Transactions sent
259	0xA8EC021D95e168cc50582bC46770eFb8bE5a87e3	83,009.999999999999 ASTR	0.0011% Market Cap	0 Transactions sent
260	0x6aB77e42F96F4A3aA9Effbc45766E874F8045AAf	82,720 ASTR	0.0011% Market Cap	0 Transactions sent
261	0x7e45929a9d1fF87Ef2586f506330F56227ba01A1	82,437 ASTR	0.0011% Market Cap	0 Transactions sent
262	0x2E4e65B886ef0a7d24E3f02Fc01342E4860f77f2	82,010.689 ASTR	0.0011% Market Cap	0 Transactions sent
263	0xB4D6f13107c118E0eb55bCE758c490F29dbdb023	82,000 ASTR	0.0011% Market Cap	0 Transactions sent
264	0x19b97B896C241Fc39852b1BC0EdE5364a5B011f7	81,789.77142035816941296 ASTR	0.0011% Market Cap	14 Transactions sent
265	0x461fCE10e17EB7f4290fC64Bb5E0802857fce03D	81,696.049875242999 ASTR	0.0011% Market Cap	1 Transactions sent
266	0xC48083594cCf4B9Cb712C2F606CE22697b2Ce805	81,542.041946672876333448 ASTR	0.0011% Market Cap	45 Transactions sent
267	0x8AaB3F38D0322dEBcd0EE6EAdB6E446de1813667	81,500 ASTR	0.0011% Market Cap	0 Transactions sent
268	0x4C17B169A7F05B1be3a94A217F021355837cc0d8	81,440 ASTR	0.0011% Market Cap	0 Transactions sent
269	0x3e258C20073f47248Fc35F3Ae3ea69FBBDBB9799	80,117.999999999999 ASTR	0.0011% Market Cap	0 Transactions sent
270	0xE8b365d8faD8a02dc92D515a664D8452b31AA49c	80,009.999999999999 ASTR	0.0011% Market Cap	0 Transactions sent
271	0xaAd3fD9d79344Bbbb5cBA04FF2245A77AAFD577f	80,001 ASTR	0.0010% Market Cap	0 Transactions sent
272	0xE2017faCEE0C75Bc123a86f99Fe545Fad74dbf70	79,998 ASTR	0.0010% Market Cap	0 Transactions sent
273	0xf47Cdf05d0b016BA4f0543832A5C6BBDC286cC25	78,571.999999999999 ASTR	0.0010% Market Cap	0 Transactions sent
274	0x9E5Ea3845C3d4c5d081ddAa4D6a14E4Eb069A7D0	78,569.796904055982049951 ASTR	0.0010% Market Cap	4 Transactions sent
275	0xC67083978bFd5A88560E7fd8E52ebbf76deD11C0	78,567.718 ASTR	0.0010% Market Cap	0 Transactions sent
276	0x332d9CDf9fDA07C32622B9C7eDE52Eb1a851eC53	77,406.443154808805563821 ASTR	0.0010% Market Cap	1282 Transactions sent
277	0x92B1F4FeD304fb62C4A3fc34112D4Aa86357cC46	77,104 ASTR	0.0010% Market Cap	0 Transactions sent
278	0x261243f7D77399e5fe9276480836509d610231F9	76,456 ASTR	0.0010% Market Cap	0 Transactions sent
279	0xE9e66c1568132FD9f62B86d8E14978177B06b1c7	76,292.754775337573111757 ASTR	0.0010% Market Cap	450 Transactions sent
280	0x2ddf4E2f41f67374D2Bf11150C6F2ACe5a241A25	76,038 ASTR	0.0010% Market Cap	0 Transactions sent
281	0x940497F1073c85865cc4287c9E34Dd72C0C81e65	75,993.612299999999 ASTR	0.0010% Market Cap	0 Transactions sent
282	0xECAF691eB0270d24Af5a5307c4dBC01F1DCA0dB9	75,849.999999999999 ASTR	0.0010% Market Cap	0 Transactions sent
283	0x4B2131165dE0c322ae0c73e20043555f9D786Edd	75,144.536360099619026373 ASTR	0.0010% Market Cap	2 Transactions sent
284	0x373839C469A87DB5e464Df09c185dC1b0c4ff215	74,999.999999999999 ASTR	0.0010% Market Cap	0 Transactions sent
285	0x231301F0D747d5Ea68afAeab95cA89904dcd6A52	74,526.999999999999 ASTR	0.0010% Market Cap	0 Transactions sent
286	0xae7819C68372C9Ff7131d52F853156221B1F004d	74,247.831 ASTR	0.0010% Market Cap	0 Transactions sent
287	0xc2EcBe2C6D82cb71008a8de7f032147f3296a672	73,827.999999999999 ASTR	0.0010% Market Cap	0 Transactions sent
288	0xB0e3aDfB9E041cfFc7890f74A912059Ad91695d1	73,669 ASTR	0.0010% Market Cap	0 Transactions sent
289	0xc6940aEde428521d28351C255FF29fff00C52eb2	73,165.224789000891626556 ASTR	0.0010% Market Cap	60 Transactions sent
290	0x183107aebcA53B3645247d4250a0999EB92EFe0B	72,682.552788072589380329 ASTR	0.0010% Market Cap	48 Transactions sent
291	0x4cd36c9F5E5b7d7562f8a7d3b9A9283c16a19004	71,783.207 ASTR	0.0009% Market Cap	0 Transactions sent
292	0x48b58F0317956E24253d8a4E9121b686ba559eED	71,759.471525955490270099 ASTR	0.0009% Market Cap	2 Transactions sent
293	0xE99840f899d28566487F10E4046685f046958517	71,594.370581504272835461 ASTR	0.0009% Market Cap	50 Transactions sent
294	0x20cA41dA9c4eF26Bd0D5f7fd944fF385f37469D1	71,419.704956748100433746 ASTR	0.0009% Market Cap	411 Transactions sent
295	0xa21A6450332fC5a90623895786304C3740A7Ae00	70,800 ASTR	0.0009% Market Cap	0 Transactions sent
296	0x3C358b3115D766302f54328Eea0e32BcD9741CEf	70,500 ASTR	0.0009% Market Cap	0 Transactions sent
297	0x6cf513881F519aA8ffa7b6631E934E954AfBa13B	70,187.999999999999 ASTR	0.0009% Market Cap	0 Transactions sent
298	0xD077bBdEFfB4a3f39bF7A78AB2F50ecBa9596B95	70,112.6916806140466631 ASTR	0.0009% Market Cap	10 Transactions sent
299	0xDEa6d765D67A04E6673e31b6EC98509Cb18b3841	70,010 ASTR	0.0009% Market Cap	0 Transactions sent
300	0x3270C9a4558774Cc8f2a19708EDc190366028b96	70,001.689711657894842 ASTR	0.0009% Market Cap	18 Transactions sent
301	0x07406E808a735fD56B96E62327995E923Fff6Bd9	69,999.999999999999 ASTR	0.0009% Market Cap	0 Transactions sent
302	0x2E05B075975b28AeC3CA22E28A9B33c37cECd786	69,949.792899999999 ASTR	0.0009% Market Cap	0 Transactions sent
303	0x783ae22B58b468DbAd747d682493969bB921eb13	69,895 ASTR	0.0009% Market Cap	0 Transactions sent
304	0x0e9134dC3fd51649D1d7F1Da3f8D9Bf0938D948E	69,789.060999999999 ASTR	0.0009% Market Cap	0 Transactions sent
305	0xCfAdF643fC9a9D978451B135e6e6C62B28fb6545	69,657.333185712146617731 ASTR	0.0009% Market Cap	24 Transactions sent
306	0x02939E67CD2360250391f85009c0F9F92a0853FA	68,756 ASTR	0.0009% Market Cap	0 Transactions sent
307	0x6A435bcd8EC93346d558B84cbB213A31DA52222B	68,216.715360798062385416 ASTR	0.0009% Market Cap	478 Transactions sent
308	0x52705DAC79756ad9894A45f740B39fB83d30893D	68,204.464393403620306096 ASTR	0.0009% Market Cap	0 Transactions sent
309	0x4AD5576a17037E885Ade11342c7363C7043C4113	67,898.8 ASTR	0.0009% Market Cap	0 Transactions sent
310	0x2A36E0afFc79Fa82BEC00Ee95C21C1a62984E639	67,753.88 ASTR	0.0009% Market Cap	0 Transactions sent
311	0x467D94F60ca2fec8bdFc843926088Df5Ad274fEB	67,255 ASTR	0.0009% Market Cap	0 Transactions sent
312	0x9E6109fB36Da85B72Bf8c5e544DA3610A47F6AA7	66,650 ASTR	0.0009% Market Cap	0 Transactions sent
313	0x7614f36984d8C2f2967d1815f07589078DCcb749	66,076.999999999999 ASTR	0.0009% Market Cap	0 Transactions sent
314	0xA7325d0A772d9eEA68CFF74E66a13642A4758897	66,051.33 ASTR	0.0009% Market Cap	0 Transactions sent
315	0x95FB0cbC9567e6e3Ac56C29A92981Fe8d5904eE2	65,198.999999999999 ASTR	0.0009% Market Cap	0 Transactions sent
316	0x043eE51a545ED4b79e5EC38bb7068C10E239BFB5	65,000 ASTR	0.0009% Market Cap	0 Transactions sent
317	0xdEFF7AE1343b1562ba81Db821C657Cb216eF9B83	64,983 ASTR	0.0009% Market Cap	0 Transactions sent
318	0xAe3aAc02d84650f23A911fB10C2FAD53Ea79a26f	64,894.563999999999 ASTR	0.0009% Market Cap	0 Transactions sent
319	0xf2e5FDC5c99B5c3F88b0E8006d347486F18eeE72	64,851.740653499928728264 ASTR	0.0009% Market Cap	15 Transactions sent
320	0xb58eB60f88Fcb96E1c251Bcaaf10644A69c79685	64,790.679568124816091383 ASTR	0.0009% Market Cap	64 Transactions sent
321	0x8122a2C73259A0d4823D2dB9deE1CaCb440Aca8A	64,144.006134618181700917 ASTR	0.0008% Market Cap	95 Transactions sent
322	0xE0DF7800Ab73DA86bA3723411374aF288096e6Ec	63,600 ASTR	0.0008% Market Cap	0 Transactions sent
323	0xE2bf3E3D30Cd5f5C0D2a56621b33ec7070D10AA7	63,090 ASTR	0.0008% Market Cap	0 Transactions sent
324	0xCeC115eD0885fb7928a258a5c04d1079Ebb8Cf02	63,050 ASTR	0.0008% Market Cap	0 Transactions sent
325	0x18C2557f8f4b59c093BB544c1D5EC5bE7Ff37f18	62,843 ASTR	0.0008% Market Cap	0 Transactions sent
326	0x080599bD04fC4F94dd9112e110bc823a17122087	62,429 ASTR	0.0008% Market Cap	0 Transactions sent
327	0x07a8fa3f6408B282fe2fA5DAF7C8900479f2CF64	61,927.750184822183552325 ASTR	0.0008% Market Cap	236 Transactions sent
328	0xf023F5fC100595b64417a8Ee04A2038956cAd88e	61,896.999999999999 ASTR	0.0008% Market Cap	0 Transactions sent
329	0x0E8C66987FE0fA1a11db9e7E9b707834eeD43edA	61,731.999999999999 ASTR	0.0008% Market Cap	0 Transactions sent
330	0x22d48Ab8e8f73228E67Ff00381Ac340D4F09640A	61,400 ASTR	0.0008% Market Cap	0 Transactions sent
331	0xD3CCA77cd6DC2794F431aE435323dBe6F9Bd82c3	61,038.985969116355522222 ASTR	0.0008% Market Cap	23 Transactions sent
332	0x1a9BE36e94815E1DC91a15A4A53Ad22D354955B5	60,550 ASTR	0.0008% Market Cap	0 Transactions sent
333	0x7e3AE9aC2566a511C89a66Ff4F19b3490Ca40ED0	60,460 ASTR	0.0008% Market Cap	0 Transactions sent
334	0x162D6d9E9722511751d5809Ecb1F817A4c124191	60,414.988947499999 ASTR	0.0008% Market Cap	1 Transactions sent
335	0xce8E21Bd9706B3d5bB3A1C6e868EB5d9861e23e3	60,340 ASTR	0.0008% Market Cap	0 Transactions sent
336	0x3aD3Ff22E45EbFED6Cc26f7594a04a92bfea82cc	60,311 ASTR	0.0008% Market Cap	0 Transactions sent
337	0x8a0B27e25E4d62869f8AAf9E23C69E9B494b1fc6	60,228 ASTR	0.0008% Market Cap	0 Transactions sent
338	0xE6b7190Dd048D39f5e3065A32917Fb7b3Cd8EBff	60,059.999999999999 ASTR	0.0008% Market Cap	0 Transactions sent
339	0x62aD681b279447acEF9E586f7Ae580FDD057f684	60,000 ASTR	0.0008% Market Cap	0 Transactions sent
340	0x643839073Fb6823aDCC96291d07D7aaF608fcA6d	60,000 ASTR	0.0008% Market Cap	0 Transactions sent
341	0xDA2B8B00215536E42D88b250F7341c88Cc890f8B	60,000 ASTR	0.0008% Market Cap	0 Transactions sent
342	0xF66c2fbBF469d8fFa2a0d5875E72665Dae585658	59,749.999999999999 ASTR	0.0008% Market Cap	0 Transactions sent
343	0xeC58eC4c5079BD6F7C79ee020dcc22eB6745d0D2	59,624 ASTR	0.0008% Market Cap	0 Transactions sent
344	0x0c016a10220C999fdC892b4e68A3a88Cb09e054c	59,129 ASTR	0.0008% Market Cap	0 Transactions sent
345	0xeed76f1a2Ee87cB485525F50C6baAd1e47e79691	58,893.262 ASTR	0.0008% Market Cap	0 Transactions sent
346	0x50299A5998D6af49cAc733634B62455d0fcF6245	58,688 ASTR	0.0008% Market Cap	0 Transactions sent
347	0x028692d9a14C17BF66C489c553a4f60f1551aA6e	58,589.625726989999 ASTR	0.0008% Market Cap	0 Transactions sent
348	0xa0459b009b75D289D7818EE9e7c049f854e53038	58,468.47480067329595506 ASTR	0.0008% Market Cap	39 Transactions sent
349	0xb3296dfd8175148600ef481515E29aF56E03012F	58,371.5462544133028056 ASTR	0.0008% Market Cap	10 Transactions sent
350	0xf2312be18e7994699A3080fFD771bF0B4A2b7Be6	58,048.410996335370836974 ASTR	0.0008% Market Cap	18 Transactions sent
351	0x255b7833AD17851276bE013Fdfd81e13223D884C	57,071.503998086454661212 ASTR	0.0007% Market Cap	10360 Transactions sent
352	0x5e2fD8E762521B18A8Ce5918bCD1b54D666FDF7E	56,812.523099999999 ASTR	0.0007% Market Cap	0 Transactions sent
353	0xc8501Dec762A80ce45F5640EE4B03F390eEe39BA	56,697.809615930999 ASTR	0.0007% Market Cap	3 Transactions sent
354	0xd26755957aeBce2C3e41E2b3D8e1Cf68d8de5E2F	56,449.999999999999 ASTR	0.0007% Market Cap	0 Transactions sent
355	0x04B6323967D308cb57201fC6C2E057F04aA41ac0	56,402.3 ASTR	0.0007% Market Cap	0 Transactions sent
356	0x62B7FC8fA400f757c6Ff0f6FF4e78312A9A7831c	56,005.999999999999 ASTR	0.0007% Market Cap	0 Transactions sent
357	0xEAbaD8a8BB97cDff2F3f6f9A7AA02D93C126b6C0	56,000 ASTR	0.0007% Market Cap	0 Transactions sent
358	0xEa4d34F44e26510d6374D67F7E9Fa60B871Fddf5	55,964.728800676555288113 ASTR	0.0007% Market Cap	79 Transactions sent
359	0xcEdB9aD2D119470Bf8da4fb06F312bfE3fbcc48e	55,576.683759174024963952 ASTR	0.0007% Market Cap	8 Transactions sent
360	0x321c558694D8A3751106AD13c6517932D92f88cC	55,471.72264 ASTR	0.0007% Market Cap	0 Transactions sent
361	0xb02f90a2b05290fce517b3bE056590d99e310882	55,407.66236155464303661 ASTR	0.0007% Market Cap	127 Transactions sent
362	0xA2a020475DC0E22fdF8f8F58D4788cA83AD255f7	54,893.795 ASTR	0.0007% Market Cap	0 Transactions sent
363	Astar Labs (0xac1931–2ee997)	54,869.999999999999 ASTR	0.0007% Market Cap	0 Transactions sent
364	0x5C50c1e17ce910D02E1fe51F15558506010EAEE6	54,740 ASTR	0.0007% Market Cap	0 Transactions sent
365	0x3A60515D2a571737687449195bEfCC9CaB6c4537	54,700 ASTR	0.0007% Market Cap	0 Transactions sent
366	0x8ee60eCb5d1C52d04b193f7498527bB8F5434bad	54,536.067314760410690281 ASTR	0.0007% Market Cap	16 Transactions sent
367	0xe84C7C9Db5656C97588A45228DDfb376022b8f36	54,449.774208194820309472 ASTR	0.0007% Market Cap	41 Transactions sent
368	0x9292454E6fc12D9b3DFEb3C4e2AdBAfEbA0DEdc8	54,135.999999999999 ASTR	0.0007% Market Cap	0 Transactions sent
369	0xEfBd5952f5AB48c1D57C24fDb32e2afa2c5f81df	54,125.989093440999 ASTR	0.0007% Market Cap	55 Transactions sent
370	0x4838584231C994555B350282eC59bECC7333342A	54,070 ASTR	0.0007% Market Cap	0 Transactions sent
371	0x03069D347d647922b9AcB3a73642118FfbDFf42f	53,567.056630573507376465 ASTR	0.0007% Market Cap	3 Transactions sent
372	0x58E9FF06757D072043A3718Ac2bbf151041cf57c	53,500 ASTR	0.0007% Market Cap	0 Transactions sent
373	0xfE0b3B69123920aC24a81423F0148E408E7A359D	53,409 ASTR	0.0007% Market Cap	0 Transactions sent
374	0x8df8fdf59683886F9FBE5f19B156367242F59BD0	52,770.570626585571712347 ASTR	0.0007% Market Cap	1 Transactions sent
375	0x362a868b1c9013621CEC276047ee78bfBBB5b0ec	52,747.999999999999 ASTR	0.0007% Market Cap	0 Transactions sent
376	0xEC4D20C9457522C754b48219Bc9141C1f1c5E535	52,700 ASTR	0.0007% Market Cap	0 Transactions sent
377	0xbc5BE1bEe19DD8aeF6277a05D858EC955967f622	52,648 ASTR	0.0007% Market Cap	0 Transactions sent
378	0x632F07E1AE974E4d469624A3Bec37BEc1fD4EFC0	52,491.744713612499 ASTR	0.0007% Market Cap	32 Transactions sent
379	0xd2CfE7B6Dc5f4a809818319b680C1095dBb00770	52,432.852733573712278724 ASTR	0.0007% Market Cap	3 Transactions sent
380	0x49B8b7aEDBC262A85542CE3276F25D7D07419e9A	52,428.199036574076556272 ASTR	0.0007% Market Cap	5 Transactions sent
381	0x48f49527383670Be666eC2a3a01EFd6826ba8a8f	52,221.939660906098156281 ASTR	0.0007% Market Cap	676 Transactions sent
382	0x60094dA15F51eF49df8b4a7BeCBC2b8DF07943b1	52,158.777 ASTR	0.0007% Market Cap	0 Transactions sent
383	0x9E725E0916675bB4f7C00a3CECfdE4F50B932Cc6	51,877.201684400049289731 ASTR	0.0007% Market Cap	602 Transactions sent
384	0x2A31983bF7425b370D5A9dC97e9dfd9fafDdA8A9	51,833 ASTR	0.0007% Market Cap	0 Transactions sent
385	0xe0Af70b1558E3222ceD5C642dB10f5366167D5EF	51,677.73 ASTR	0.0007% Market Cap	0 Transactions sent
386	0x62F12bAD39e2048adf71902e71c877248f59EE46	51,540 ASTR	0.0007% Market Cap	0 Transactions sent
387	0x6A4ca6dE2875CE76180d44DeCF6F2821E16Ba5D8	51,450 ASTR	0.0007% Market Cap	0 Transactions sent
388	0x4E9B2d220a51389009201BD38B025D1D609F97ad	51,381.669999999999 ASTR	0.0007% Market Cap	0 Transactions sent
389	0x007bbB2494D0D49251d2ad2CA380Fe382c56B679	51,194.381 ASTR	0.0007% Market Cap	0 Transactions sent
390	0xB055E7A5909aa845e51d5c335B9CcD0ad823A085	51,000 ASTR	0.0007% Market Cap	0 Transactions sent
391	0x642f099788298cfa43357AC8f88E3e52BBa35aD1	50,953.89873 ASTR	0.0007% Market Cap	0 Transactions sent
392	0xeEF723a7004f6f692D4491527ee5A2c52EaFb2bd	50,890 ASTR	0.0007% Market Cap	0 Transactions sent
393	0x12729738135459D5A7C96fd97D45eC427c7d5d0a	50,787.469642174999 ASTR	0.0007% Market Cap	2 Transactions sent
394	0x0eF456B5D87C0B5427f1A2DbC2D6D8B66416a75D	50,674.091412758672296833 ASTR	0.0007% Market Cap	126 Transactions sent
395	0x2760a3B89D3B976d278c025737e0E9A324996E50	50,527.051991422645266338 ASTR	0.0007% Market Cap	17 Transactions sent
396	0x72F4b4244ECDA0e30E51DD3190580EF0484F0422	50,499.999999999999 ASTR	0.0007% Market Cap	0 Transactions sent
397	0x7465DdEF780A76e7051779772b2E28D67Fe6A537	50,400 ASTR	0.0007% Market Cap	0 Transactions sent
398	0x90D25b57A942f91dc3402dF73889b6E9C042985c	50,290.765 ASTR	0.0007% Market Cap	0 Transactions sent
399	0x8a85D504046c2beD2F03D4cfb524F0dbAbFf078F	50,206.61 ASTR	0.0007% Market Cap	0 Transactions sent
400	0x84981f3E2bE32a2C2bFcCde5480493CdDb8b8831	50,100 ASTR	0.0007% Market Cap	0 Transactions sent
401	0x706EAFB7d575526C90A47e2c54D0490FdcC94222	50,050 ASTR	0.0007% Market Cap	0 Transactions sent
402	0x06ad0FEC8B4814Ac94E1b1DC7baD05A9759517d1	50,000 ASTR	0.0007% Market Cap	0 Transactions sent
403	0x687b4De036050BE720c81f1c4fdcf4176827B21B	50,000 ASTR	0.0007% Market Cap	0 Transactions sent
404	0x9ee546C2cb17Bd252bD22Cf6002a0d5b876C2091	50,000 ASTR	0.0007% Market Cap	0 Transactions sent
405	0xAE73c5827548C3519D08f5a1acB5D24a1631E021	50,000 ASTR	0.0007% Market Cap	0 Transactions sent
406	0xF0011D6F8689C98126603B8F65e5E10338B7ea4E	49,990 ASTR	0.0007% Market Cap	0 Transactions sent
407	0x0e85bB1FCBEC9f93053dC452F1183c5561881af8	49,955 ASTR	0.0007% Market Cap	0 Transactions sent
408	0x52545AeA6472E0B244873f5074AD759756537eF3	49,934.85 ASTR	0.0007% Market Cap	0 Transactions sent
409	0x42FA6ca0539c62Ba4d6CAdCf0eB9054F77588eD9	49,450.542528319264968173 ASTR	0.0006% Market Cap	79 Transactions sent
410	0x573a352CbB386eDe1Cd748420bd1A69a6D5Ff084	49,005.552075285450863308 ASTR	0.0006% Market Cap	10 Transactions sent
411	0x1627C1C70e88eEBeC9801A723f685bec0D7c5d23	48,999.999999999999 ASTR	0.0006% Market Cap	0 Transactions sent
412	0x60DF950fF8B4B192393e46E275c1E6DB69dA8ee2	48,950 ASTR	0.0006% Market Cap	0 Transactions sent
413	0x3C95D3616AFbc5052CA84780c134B00D9C706fF1	48,745.969019530538238325 ASTR	0.0006% Market Cap	28 Transactions sent
414	0x18bD8c86CBE9Da9d91Ce791456b06003071860c9	48,705.999999999999 ASTR	0.0006% Market Cap	0 Transactions sent
415	0x906D73F6684088aC5d0c2cd6aea245079FE81ab1	48,685 ASTR	0.0006% Market Cap	0 Transactions sent
416	0x29145a97CE4C1E9ce820fC61F275b7253b09aE4f	48,678.668040667735204053 ASTR	0.0006% Market Cap	4 Transactions sent
417	0xbA371769db9A64aa0E3489C8C68F68A84Ad6b86C	48,307 ASTR	0.0006% Market Cap	0 Transactions sent
418	0x62e662DF58F390B1aEFb7a0a36017A44bB3Ac890	48,000 ASTR	0.0006% Market Cap	0 Transactions sent
419	0xBe560878E6AD3ee805B2ddcC434e54c3E0aCEf1f	47,940 ASTR	0.0006% Market Cap	0 Transactions sent
420	0xDED86F590394a022109C4A845c34653c53969Ae3	47,886 ASTR	0.0006% Market Cap	0 Transactions sent
421	0x45055d760f2f4B72EF7Be9c587759fbF56BaFfac	47,725.1826145471732 ASTR	0.0006% Market Cap	3 Transactions sent
422	0xc6D7d4A99c4bA4cbefe38E9E891d686dF04F37A3	47,458.1 ASTR	0.0006% Market Cap	0 Transactions sent
423	0xF2C3eA23C66515142f98e49A660d42f83dA646D9	47,364.999999999999 ASTR	0.0006% Market Cap	0 Transactions sent
424	0x501f246fdFf4112C7B382d72fDd6E2ef4E674e52	47,358 ASTR	0.0006% Market Cap	0 Transactions sent
425	0x5ECd49C9c1492adD866f2FebC25De827623572E0	46,583 ASTR	0.0006% Market Cap	0 Transactions sent
426	0x186f524c4D83CF5ad02Ac5C9750e02d8DB1A78c7	46,434.979999999999 ASTR	0.0006% Market Cap	0 Transactions sent
427	0x1490b46372862DD045a0ce3a37135FbA6DC8872a	46,348.499999999999 ASTR	0.0006% Market Cap	0 Transactions sent
428	0xE0dEBA3149FB86aa7a22E3BB17FcE2523De30fc2	46,222.3 ASTR	0.0006% Market Cap	0 Transactions sent
429	0xbE022C9A9Bf568F0Bba4281204a2f0E60Ef3a7FB	46,150.489999999999 ASTR	0.0006% Market Cap	0 Transactions sent
